REG_ANS,periodo,1,2,3,4
330566,1T2017,66565166.67,103684.50,44522213.56,85022.92
330566,2T2017,67830063.96,109217.66,48080968.15,87923.12
330566,3T2017,70261889.91,90863.55,51888466.28,72303.64
330566,4T2017,73617193.99,78187.32,56628715.67,62426.27
330566,1T2018,76423856.35,71143.03,59457847.91,44893.09
330566,2T2018,80529276.46,46130.98,62496776.96,29632.27
330566,3T2018,82964049.61,37813.20,64202872.81,33351.30
330566,4T2018,71364473.21,30445360.12,51498127.13,26321279.07
330566,1T2019,55970051.84,60860106.41,45540464.64,52558676.12
330566,2T2019,68178207.70,35208568.95,51861902.99,31084038.81
330566,3T2019,63237826.35,35196941.43,47654327.83,31067666.70
331341,4T2013,86733943.33,534883.29,71306974.28,843169.55
331341,1T2014,90512446.47,571384.17,76305759.35,931579.65
331341,2T2014,92781686.82,566158.55,78367323.65,1087558.12
331341,3T2014,95756744.85,651192.44,80758754.53,1097692.45
331341,4T2014,98910012.14,631550.19,84049520.21,1264550.82
331341,1T2015,102678687.69,606744.83,86239084.20,1591215.71
331341,2T2015,106661592.28,697615.45,89527132.14,2390007.26
331341,3T2015,110483646.42,585275.85,90242778.06,2633355.50
331341,4T2015,114864558.37,562395.43,93032232.21,3023512.65
331341,1T2016,119039525.19,597568.75,95180859.27,2970361.60
331341,2T2016,123938203.00,481964.72,97274824.57,2558450.54
331341,3T2016,129033418.86,496467.56,102931163.11,2755521.22
331341,4T2016,134394238.41,545603.29,107819741.54,2855711.82
331341,1T2017,138124909.62,921336.95,112208905.49,3037032.17
331341,2T2017,141970174.68,1188358.96,117766648.84,2693010.06
331341,3T2017,146538469.37,1260993.10,122929695.00,2424885.98
331341,4T2017,150487528.76,1305469.47,126922018.05,2125322.39
331341,1T2018,154460796.98,925746.49,132541846.24,1821049.18
331341,2T2018,158410716.87,1075555.35,137469471.61,1890497.19
331341,3T2018,161914111.43,1252389.39,141514486.14,1915106.04
331341,4T2018,117697323.90,1495103.15,97856687.22,1165986.42
331341,1T2019,108488988.09,1894422.21,88900184.78,1225809.48
331341,2T2019,98996475.93,1563385.58,79826616.37,1247628.36
331341,3T2019,87365680.38,1558120.91,72113779.04,1433891.33
331651,4T2013,13996606.37,15411075.84,8394609.79,14090403.57
331651,1T2014,15672028.22,16277046.08,9008500.41,14237822.25
331651,2T2014,19245980.26,16125851.32,11417629.94,13459589.92
331651,3T2014,22882634.06,15106890.15,14278026.83,12635733.51
331651,4T2014,26567943.11,14925276.22,16999898.61,11937695.31
331651,1T2015,29646491.51,13360128.88,19889127.69,10934763.07
331651,2T2015,30954841.43,13112298.72,21554487.37,11030555.16
331651,3T2015,32393639.06,13318915.62,22902777.67,10875044.40
331651,4T2015,33602757.74,12794878.66,23110540.29,9703554.57
331651,1T2016,34668680.97,13228794.81,23781553.86,10032393.74
331651,2T2016,35806552.89,13697763.51,24827211.23,10308249.62
331651,3T2016,37004013.68,14916335.31,24363049.09,11326905.83
331651,4T2016,38240045.13,15516470.43,24923887.44,11464157.26
331651,1T2017,40019654.06,15802293.07,24672313.58,11624506.66
331651,2T2017,41420933.98,16071766.66,25232482.33,11848641.16
331651,3T2017,42501082.40,15330618.43,26739135.55,10646732.94
331651,4T2017,43906838.97,16041206.17,29817357.42,10411927.19
331651,1T2018,44699454.32,17234959.38,33676118.04,11496555.52
331651,2T2018,45721995.93,18539356.09,34946314.24,12546888.51
331651,3T2018,46783158.94,20439316.96,37103984.79,14099472.37
331651,4T2018,33215578.81,46371586.96,23026922.67,39649068.79
331651,1T2019,32205502.69,50512787.40,20089652.44,42940234.91
331651,2T2019,30179546.63,56544799.06,18054881.79,47970739.04
331651,3T2019,27821899.61,63367019.89,16194260.83,54269671.48
331872,4T2013,207929398.27,15217019.27,171900715.32,11056266.62
331872,1T2014,215565912.90,14687323.82,177395502.56,10826987.48
331872,2T2014,227427105.20,12910476.45,180789924.26,10627136.44
331872,3T2014,234174425.67,12566784.80,192023239.65,10483552.89
331872,4T2014,241266092.22,12309877.53,197109899.46,10028877.30
331872,1T2015,251433837.63,12432990.86,208459565.46,10251667.57
331872,2T2015,261153302.69,12390440.17,220976438.57,9557544.99
331872,3T2015,270917855.29,12189751.21,230063644.04,9227033.30
331872,4T2015,280897267.25,13545517.33,235150775.98,9191935.95
331872,1T2016,288715924.53,13216965.51,239883489.74,8692253.46
331872,2T2016,295334787.00,13333965.30,241072592.46,8719189.58
331872,3T2016,305960413.47,12571999.99,247245643.05,8392385.93
331872,4T2016,314942344.66,11214861.02,257524961.93,7737995.86
331872,1T2017,322005794.63,10496030.08,260256937.02,7509137.93
331872,2T2017,326728563.73,9661494.61,253026064.64,12619989.11
331872,3T2017,331718442.34,9751914.82,253522899.33,15848260.11
331872,4T2017,338884337.80,9800978.68,254319499.18,19247238.00
331872,1T2018,346449951.03,10569440.97,257267558.37,23318679.16
331872,2T2018,356977193.26,11512451.61,274525132.27,22200326.59
331872,3T2018,365386878.61,11961376.26,281582354.52,23332312.28
331872,4T2018,327082633.26,127989180.57,245321839.25,117342247.77
331872,1T2019,329465352.51,157249083.42,246007559.75,141788355.46
331872,2T2019,329095436.45,197795932.01,250157400.65,170462986.74
331872,3T2019,327606909.52,236013057.90,251790800.39,196377287.75
333051,4T2013,192937430.29,2318971.15,165261615.47,0.00
333051,1T2014,193706288.66,2055633.82,168106050.23,0.00
333051,2T2014,195818067.39,506166.82,163572003.89,0.00
333051,3T2014,198023995.57,269726.09,161416969.88,0.00
333051,4T2014,199385296.50,89620.55,161473740.70,0.00
333051,1T2015,200486370.56,0.00,161325130.62,0.00
333051,2T2015,202000016.81,0.00,162600262.03,0.00
333051,3T2015,206950473.60,0.00,154529061.73,0.00
333051,4T2015,212966431.37,0.00,152298541.40,0.00
333051,1T2016,219966059.43,0.00,158053392.62,0.00
333051,2T2016,225568229.86,0.00,169912800.02,0.00
333051,3T2016,231407885.93,0.00,191142100.71,0.00
333051,4T2016,239162312.15,0.00,207169190.67,0.00
333051,1T2017,246972143.61,0.00,217850769.52,0.00
333051,2T2017,255412013.39,0.00,225878654.68,0.00
333051,3T2017,261307628.48,0.00,230953750.25,0.00
333051,4T2017,265796931.50,0.00,234583036.80,0.00
333051,1T2018,270370477.14,0.00,239759582.45,0.00
333051,2T2018,275720151.25,0.00,240150635.31,0.00
333051,3T2018,280362166.42,0.00,244167108.39,0.00
333051,4T2018,235430862.20,52848117.52,199957997.76,43392569.37
333051,1T2019,228737335.34,62765835.93,185206724.13,53842118.74
333051,2T2019,221998856.14,73549174.49,171620539.35,64625457.31
333051,3T2019,212347373.33,84639747.20,152607777.11,75716030.02
333662,4T2013,81946929.91,28227904.66,68664458.23,23748135.61
333662,1T2014,85132705.91,29675197.28,70426007.07,25055370.58
333662,2T2014,87594500.44,30839747.58,73565677.91,25477537.28
333662,3T2014,91008455.66,30973112.58,75081741.06,25705521.59
333662,4T2014,94156303.92,30223647.95,76089740.06,25607215.96
333662,1T2015,97579599.03,31877677.83,79343838.91,27898391.67
333662,2T2015,101859112.73,31542080.36,82482082.69,28033517.81
333662,3T2015,106258293.72,32027723.23,87039680.21,28161472.21
333662,4T2015,110731724.20,31010882.76,92947551.13,27287246.48
333662,1T2016,115973113.55,28522409.72,96503657.74,24160208.15
333662,2T2016,121593826.18,27350332.65,100750060.91,23066000.70
333662,3T2016,126898315.10,25360143.01,106221806.22,21560391.73
333662,4T2016,131886420.72,24447147.74,107690916.58,20605035.93
333662,1T2017,135965158.99,23655005.98,109979505.57,20146859.44
333662,2T2017,139449951.18,25208337.27,114962133.95,21528150.93
333662,3T2017,142441302.00,25821050.99,116245802.42,22569636.94
333662,4T2017,144962699.73,27328268.03,119607566.96,24378536.21
333662,1T2018,146723800.15,29183657.84,122907030.13,25651554.71
333662,2T2018,148395032.90,26668522.88,121014184.43,24745368.29
333662,3T2018,151186953.40,26532238.04,120317629.45,23889468.68
333662,4T2018,106728409.71,87951972.01,92923462.67,68917949.45
333662,1T2019,109145252.03,86327177.53,94399805.32,68655516.56
333662,2T2019,112770400.87,95343154.02,90029491.99,83399423.85
333662,3T2019,115137093.51,103435325.96,89315071.39,98130069.63
334154,4T2013,42076844.47,49894.39,34408148.65,62791.92
334154,1T2014,42009256.47,49335.07,35585569.37,55953.09
334154,2T2014,43530709.90,51982.02,35502039.60,48004.49
334154,3T2014,45167069.66,47734.78,36230744.29,46522.17
334154,4T2014,45579047.28,50406.06,36337660.26,52750.89
334154,1T2015,47232825.67,49065.30,37536878.63,52229.67
334154,2T2015,48033426.48,50011.40,38907320.97,58498.04
334154,3T2015,49456015.23,53512.95,40024492.71,64664.03
334154,4T2015,49758614.86,60519.21,38782867.43,71046.41
334154,1T2016,50847043.44,66307.11,37374724.97,80728.72
334154,2T2016,51410188.18,65480.98,36851268.52,85137.73
334154,3T2016,50603865.66,65359.24,36137214.80,94872.05
334154,4T2016,51225152.88,60081.14,38175339.26,80904.39
334154,1T2017,50812788.07,60497.68,38688044.61,93092.43
334154,2T2017,51345499.94,62424.93,39467121.80,85539.16
334154,3T2017,51987243.61,65444.41,40579656.67,73179.53
334154,4T2017,52083132.96,79238.26,39504578.35,128443.29
334154,1T2018,52995116.90,1202411.40,40708916.12,625551.09
334154,2T2018,52936968.07,2137769.68,40031723.85,1231887.55
334154,3T2018,54204238.00,3132914.01,38780165.17,1875960.57
334154,4T2018,56555731.92,9643659.35,23890252.43,23563898.38
334154,1T2019,52073073.14,15642844.89,19714590.49,29084863.21
334154,2T2019,49033668.65,23455152.26,15368475.16,35074637.78
334154,3T2019,45761948.89,30409968.87,12621731.37,40862510.37
334511,4T2013,7199481.12,0.00,6417823.82,0.00
334511,1T2014,7213224.05,0.00,7133093.43,0.00
334511,2T2014,7366993.28,0.00,7124884.59,0.00
334511,3T2014,7737487.84,0.00,7287211.83,0.00
334511,4T2014,7311854.78,0.00,6120698.92,0.00
334511,1T2015,6312482.61,0.00,4784547.74,0.00
334511,2T2015,4675374.06,0.00,3414956.69,0.00
334511,3T2015,2767676.73,0.00,1772425.18,0.00
334511,4T2015,1634466.76,0.00,1007779.21,0.00
334511,1T2016,1078026.34,0.00,487969.68,0.00
334511,2T2016,1087890.76,0.00,594881.40,0.00
334511,3T2016,1101964.65,0.00,803474.70,0.00
334511,4T2016,1123846.99,0.00,811593.91,0.00
334511,1T2017,1144894.28,0.00,871564.28,0.00
334511,2T2017,1166548.21,0.00,902187.27,0.00
334511,3T2017,1185586.67,0.00,936382.32,0.00
334511,4T2017,1197747.55,0.00,969102.56,0.00
334511,1T2018,1205575.27,0.00,928215.87,0.00
334511,2T2018,1218490.13,0.00,965114.10,0.00
334511,3T2018,1231228.93,0.00,955486.15,0.00
334511,4T2018,512521.76,4740458.19,218967.82,3105384.53
334511,1T2019,177922.21,6426634.14,45691.52,4197326.97
334511,2T2019,-134109.47,7518745.28,-252817.73,4197326.97
334511,3T2019,-451717.67,9551353.67,-554301.22,4197326.97
334561,4T2013,223981712.18,11306327.76,194199351.44,11550374.06
334561,1T2014,232243989.29,11758266.32,204861473.96,11971133.27
334561,2T2014,241138907.19,12614692.42,210371852.26,12561446.98
334561,3T2014,250220413.29,13894001.40,221295026.50,13984901.83
334561,4T2014,259099352.95,15018110.52,224270943.82,15084889.50
334561,1T2015,267046914.00,16929362.26,246984614.40,16498582.27
334561,2T2015,274361892.13,18845807.52,247290491.97,18312626.99
334561,3T2015,281899125.43,14704037.61,242325339.96,14254000.11
334561,4T2015,289654311.08,11962534.22,246803115.18,11211614.52
334561,1T2016,297830999.68,12207284.59,236616096.12,10821119.10
334561,2T2016,306159215.91,11485319.98,248323974.25,9788990.78
334561,3T2016,314715286.34,11495679.77,268508144.08,9820868.99
334561,4T2016,322337828.75,10034823.44,278023084.34,8596122.39
334561,1T2017,329242984.21,4999161.76,288070209.93,4515587.25
334561,2T2017,337157420.45,168954.95,292216492.92,156470.95
334561,3T2017,344808453.29,176405.58,289993033.41,99293.69
334561,4T2017,352995551.81,152490.36,296015836.00,107739.18
334561,1T2018,359722038.12,160661.25,297411521.93,107069.30
334561,2T2018,364491118.87,153365.63,303709703.10,99732.32
334561,3T2018,368392762.86,130028.63,311068149.90,98464.34
334561,4T2018,374151216.49,5624650.09,312909201.74,4705473.32
334561,1T2019,370178609.34,17045085.67,311957766.16,15002642.90
334561,2T2019,368753819.77,35334615.18,314104963.31,31569610.95
334561,3T2019,366653294.71,58732812.04,309247160.75,52534203.13
334847,4T2013,4325899.36,4742352.89,2860471.55,3766992.39
334847,1T2014,4675888.57,4971788.76,3420875.32,3846439.75
334847,2T2014,5050029.17,5303323.71,3920817.55,4018559.56
334847,3T2014,5444447.70,5483629.89,4324525.49,4013663.41
334847,4T2014,5955292.92,5708906.57,4657320.44,4180237.84
334847,1T2015,6485118.41,5694576.74,4823195.23,4142087.75
334847,2T2015,6946253.18,5601303.81,4693851.81,3995820.13
334847,3T2015,7379160.13,5573794.12,4892710.34,3958056.31
334847,4T2015,7704558.50,5489684.72,4958948.99,3875205.21
334847,1T2016,7997861.90,5431256.58,4896368.09,3804642.34
334847,2T2016,8288268.10,5466000.56,5128033.63,3818582.38
334847,3T2016,8541542.08,5539077.23,5275555.55,3882042.63
334847,4T2016,8810043.85,5547527.70,5235472.60,3785701.99
334847,1T2017,9121351.99,5564527.40,5446590.43,3809987.83
334847,2T2017,9454874.06,5494795.39,5732789.29,3738479.79
334847,3T2017,9830064.89,5444937.21,5806156.71,3679911.03
334847,4T2017,10178821.11,5438531.41,6085783.45,3731524.28
334847,1T2018,10493133.82,5327952.18,6307516.07,3624191.34
334847,2T2018,10775671.29,5322713.35,6206760.02,3606563.12
334847,3T2018,11008910.54,5176185.37,6554849.45,3427922.33
334847,4T2018,11240602.55,11134663.58,4139484.07,12200998.71
334847,1T2019,11367911.77,11104433.46,3895621.09,12156020.93
334847,2T2019,11676225.88,11174813.37,4382064.79,12149387.51
334847,3T2019,11992082.30,11335462.90,4626228.68,12216476.00
335100,4T2013,314492786.27,50298134.01,279767856.63,40074722.37
335100,1T2014,323271100.31,52070697.53,287719346.28,41676790.92
335100,2T2014,329092318.60,59211660.88,286711032.38,48895839.92
335100,3T2014,335168700.27,69128869.07,283753164.09,56281966.12
335100,4T2014,341424595.51,78110000.03,288647298.48,64437867.32
335100,1T2015,349745840.51,84698193.02,291237572.64,70343700.02
335100,2T2015,360252198.60,85529090.16,306361984.96,71445957.45
335100,3T2015,371761475.78,92195436.26,317721343.16,78502744.74
335100,4T2015,384972392.84,100203471.93,331620416.90,85522358.83
335100,1T2016,397125180.01,113401467.14,349522326.24,96046390.88
335100,2T2016,410952162.62,127094173.15,361402844.12,105541791.55
335100,3T2016,425412197.91,141130148.55,368822430.11,110246491.07
335100,4T2016,438699376.00,148005938.81,365375500.01,114008506.02
335100,1T2017,452418897.55,142899992.09,369986670.20,109452392.08
335100,2T2017,466258813.73,141495903.73,376949399.46,106052310.55
335100,3T2017,481098300.18,140461723.70,393053411.36,107464756.51
335100,4T2017,498910987.31,143291265.51,413851966.21,107187498.60
335100,1T2018,514331291.40,152803293.56,434067137.05,112457575.41
335100,2T2018,532502671.17,159321928.96,455526822.86,117476276.88
335100,3T2018,550902385.53,160534888.86,476220816.27,118638160.03
335100,4T2018,569296736.31,161913850.55,497139911.99,119044142.42
335100,1T2019,590860193.14,163734493.50,525106106.30,119704454.57
335100,2T2019,612052182.82,172285381.62,552566757.38,125194716.25
335100,3T2019,620846898.44,183194221.73,572266837.71,133442022.03
335215,4T2013,49689887.89,0.00,39896896.45,2592319.34
335215,1T2014,51502073.69,0.00,41361370.35,2426965.19
335215,2T2014,53297014.00,0.00,41850973.94,2337195.51
335215,3T2014,55238578.97,0.00,41883203.84,3127899.05
335215,4T2014,57120327.32,0.00,42212015.40,5423110.89
335215,1T2015,59035320.48,0.00,42679520.38,8307376.29
335215,2T2015,61023657.30,0.00,43866280.58,8930251.53
335215,3T2015,63166417.24,0.00,45364127.11,7632698.96
335215,4T2015,65070553.75,0.00,49145835.40,4543654.54
335215,1T2016,67324416.96,0.00,53305645.24,1066065.44
335215,2T2016,69882956.92,0.00,56390614.72,71531.84
335215,3T2016,72274839.51,0.00,60519749.65,75292.64
335215,4T2016,74882767.13,0.00,62414090.85,34473.81
335215,1T2017,76720455.65,0.00,64159311.41,20842.47
335215,2T2017,78074323.33,0.00,67625321.10,12206.68
335215,3T2017,80018067.71,0.00,68524179.20,11975.16
335215,4T2017,81920986.94,0.00,69382014.09,11626.55
335215,1T2018,84478735.46,0.00,71331599.14,13123.53
335215,2T2018,87507594.48,0.00,70863798.17,18608.71
335215,3T2018,90241742.87,0.00,73524560.89,43648.43
335215,4T2018,66448303.97,38318709.23,48740823.47,38333970.93
335215,1T2019,61855676.51,46123158.05,40808971.86,46792354.17
335215,2T2019,56375954.21,56809739.50,36618836.42,57545888.61
335215,3T2019,49473206.39,69000056.34,29202622.67,69712026.35
335479,4T2013,109451265.91,-69835.60,90886065.22,49792.85
335479,1T2014,115420973.00,-72549.30,98998674.96,97306.24
335479,2T2014,120949935.76,-78848.75,108814973.05,40764.60
335479,3T2014,128429214.39,-71120.38,97267354.91,71445.53
335479,4T2014,134057211.79,-59759.11,105196779.50,26948.34
335479,1T2015,139848415.75,-54697.00,109240275.12,-13015.27
335479,2T2015,148568187.73,-46766.01,114577840.30,102610.98
335479,3T2015,157097519.42,-65691.76,122530502.83,182353.42
335479,4T2015,167356284.19,-71947.81,129581147.97,269193.28
335479,1T2016,184055615.82,-104221.67,140042159.06,288621.29
335479,2T2016,197452974.46,-96578.45,152569775.84,250630.00
335479,3T2016,212392825.55,-64081.20,167839590.83,121951.28
335479,4T2016,219384384.88,-50209.37,176196119.04,59479.56
335479,1T2017,219580087.11,-1184.90,182715119.34,23191.08
335479,2T2017,220244699.96,21560.48,184330041.09,7333.98
335479,3T2017,219782515.64,38914.03,186092157.88,23532.11
335479,4T2017,227626416.03,56193.39,195669835.79,11956.37
335479,1T2018,240104312.88,69088.61,206388854.11,13198.43
335479,2T2018,271250823.86,61822.65,233108076.76,12679.85
335479,3T2018,301986910.48,45201.64,273428331.87,9297.21
335479,4T2018,221055387.90,41438351.29,188721616.04,34459352.43
335479,1T2019,214886248.91,56636464.08,180473418.87,47169791.10
335479,2T2019,192726532.44,72808115.28,163794146.34,60600944.92
335479,3T2019,166705441.63,88792515.00,128058525.11,73854202.89
335517,4T2013,31864541.02,12840.68,28691656.19,7237.26
335517,1T2014,32830163.86,13284.14,28839284.68,11957.17
335517,2T2014,34251289.54,12654.34,28896301.99,12621.81
335517,3T2014,35644749.41,14057.09,29011265.95,12009.53
335517,4T2014,37277904.81,14355.36,28582035.20,12050.40
335517,1T2015,38824782.01,14346.11,29065562.50,10089.31
335517,2T2015,39623402.38,13674.77,28832950.38,25371.80
335517,3T2015,41174368.43,21921.28,30791030.71,61350.10
335517,4T2015,42231258.81,34207.73,32139745.65,68427.26
335517,1T2016,42032289.29,42174.57,32186390.12,73971.56
335517,2T2016,42536641.66,49901.56,32985456.35,72303.17
335517,3T2016,41908139.42,52595.24,32356406.15,123996.71
335517,4T2016,41405273.01,51961.01,31792360.64,144646.58
335517,1T2017,42104584.53,53866.22,33248105.88,172143.65
335517,2T2017,42873939.82,55588.61,35190182.74,168693.66
335517,3T2017,43614835.28,58754.01,37551485.83,100544.87
335517,4T2017,44401448.56,70802.58,37582296.10,83421.10
335517,1T2018,45458235.65,72969.60,37345099.20,65215.63
335517,2T2018,46033221.67,77207.97,36122609.10,64856.26
335517,3T2018,46824019.74,76856.01,34714668.00,57845.15
335517,4T2018,38767855.49,11017962.27,26109067.31,12436258.47
335517,1T2019,36495501.88,13697069.24,24388880.56,15525608.77
335517,2T2019,34152425.08,17079381.58,21977034.33,18809979.91
335517,3T2019,30866775.32,20325078.54,18953704.00,22454408.83
335541,4T2013,18022163.55,0.00,13331829.55,0.00
335541,1T2014,19007889.15,0.00,14423525.76,0.00
335541,2T2014,19989648.43,0.00,15182157.47,0.00
335541,3T2014,21161119.38,0.00,16540498.36,0.00
335541,4T2014,22197483.16,0.00,17345417.72,0.00
335541,1T2015,23200593.58,0.00,18351290.83,0.00
335541,2T2015,24129819.96,0.00,20164098.78,0.00
335541,3T2015,24929798.65,0.00,21135365.35,0.00
335541,4T2015,25729094.72,0.00,21512205.93,0.00
335541,1T2016,26676308.63,0.00,22399538.38,0.00
335541,2T2016,27619171.04,0.00,22065951.51,0.00
335541,3T2016,28864394.53,0.00,22701101.47,0.00
335541,4T2016,30266941.18,0.00,24936985.11,0.00
335541,1T2017,31480006.19,0.00,25917140.79,0.00
335541,2T2017,32685107.30,0.00,26976552.40,0.00
335541,3T2017,33663945.23,82528.75,28079440.51,97363.18
335541,4T2017,34251612.01,752177.66,28170065.19,616190.02
335541,1T2018,34781844.48,1557074.64,28675839.66,1269103.37
335541,2T2018,35254224.63,2439300.73,28656065.75,1960358.83
335541,3T2018,35514927.92,3521406.52,28494950.71,2796230.67
335541,4T2018,34125804.55,4999293.17,26747221.19,4137260.79
335541,1T2019,34514383.42,5354710.62,27141923.05,4442362.49
335541,2T2019,33587464.15,5910970.95,27069354.87,4881641.79
335541,3T2019,33029631.09,6860904.65,24920677.33,5689007.83
335592,4T2013,355297957.86,1480592.96,260621876.00,35965445.21
335592,1T2014,366149466.55,1436081.83,264495679.22,37160481.02
335592,2T2014,377658032.41,1291715.84,269487002.42,37974779.74
335592,3T2014,390178471.08,1200868.53,279416746.06,38506192.36
335592,4T2014,405386898.61,1136165.23,291730015.92,38880366.15
335592,1T2015,419027889.89,1143458.09,300745015.53,39693117.35
335592,2T2015,429616676.70,1107187.80,309964938.12,40894879.17
335592,3T2015,441206892.07,1391170.61,326008509.54,42714372.94
335592,4T2015,450761835.36,1570650.14,331228167.36,43483552.19
335592,1T2016,462313533.25,1868378.83,334956461.78,45057089.65
335592,2T2016,476559080.68,2073097.52,346093872.43,46786832.47
335592,3T2016,491864046.15,2083585.85,350904783.95,48050949.84
335592,4T2016,507207895.21,2150064.80,363002132.66,49869814.36
335592,1T2017,520555882.77,1517380.61,380308938.45,52256267.04
335592,2T2017,536972648.76,1067811.05,391842015.03,51604036.95
335592,3T2017,554464799.92,553932.24,404144228.42,50573156.46
335592,4T2017,576511831.47,-107.35,413135975.05,48921118.79
335592,1T2018,605107930.05,0.00,418934479.04,46172638.26
335592,2T2018,635609257.52,0.00,429177064.06,45892715.73
335592,3T2018,663850483.03,0.00,441526895.86,46536326.85
335592,4T2018,692177223.65,0.00,457375538.38,51119692.79
335592,1T2019,713870146.06,40298327.32,478819653.65,70537266.86
335592,2T2019,739635467.53,79949883.89,506887653.91,128918001.68
335592,3T2019,754509977.25,120171034.79,539368199.75,165401977.72
335690,4T2013,1107350575.92,116389920.48,824999567.67,70220382.44
335690,1T2014,1140804907.95,112385275.80,894387062.34,80936129.62
335690,2T2014,1175505263.07,115915885.39,956702272.66,90928327.61
335690,3T2014,1212795543.92,120445592.98,1015921314.09,98389772.03
335690,4T2014,1257564928.66,123351615.63,1049663601.46,100506212.27
335690,1T2015,1304084580.27,124033796.71,1082737445.52,100933523.95
335690,2T2015,1353572682.03,127192861.36,1139650180.11,102508305.86
335690,3T2015,1403676762.91,133477443.95,1205882174.54,106541650.33
335690,4T2015,1451034191.30,106899747.90,1256828311.58,97313166.04
335690,1T2016,1496371693.65,102081134.55,1314837210.18,96778349.16
335690,2T2016,1538274213.07,96980547.46,1361085200.59,96937640.41
335690,3T2016,1582634913.92,88398767.51,1393363389.09,98999667.15
335690,4T2016,1625394446.99,120746371.48,1412432797.91,110636673.70
335690,1T2017,1679657221.62,127981794.88,1439679779.74,115746946.44
335690,2T2017,1732461603.91,135987328.97,1467135801.67,118780246.42
335690,3T2017,1788019659.02,146760352.95,1517589941.73,121051922.43
335690,4T2017,1844814243.53,147218328.34,1590603880.04,122164710.50
335690,1T2018,1890896982.57,146061843.54,1624052416.28,120259468.92
335690,2T2018,1938858152.30,145308214.35,1671599523.60,120638075.73
335690,3T2018,1981882518.59,143320429.85,1713147235.18,119097057.05
335690,4T2018,1963267865.58,131521682.24,1704586006.74,113927946.58
335690,1T2019,1986776847.24,150016706.49,1740022616.72,130893560.03
335690,2T2019,1988802809.98,169765012.01,1760065072.02,150718896.86
335690,3T2019,1990943791.06,195335835.27,1752869504.98,172386640.03
336106,4T2013,97651314.91,1400400.41,75190121.02,1012329.09
336106,1T2014,100687726.25,1415158.45,75800203.82,879122.76
336106,2T2014,103307561.78,1348909.57,77596522.05,641420.42
336106,3T2014,106680218.25,1349500.01,79611211.96,592092.55
336106,4T2014,110989994.61,1372467.58,83120075.20,599593.43
336106,1T2015,114630849.64,1470387.73,86228928.91,667792.06
336106,2T2015,118896763.05,1579780.82,90233685.13,729079.78
336106,3T2015,123852007.77,1576537.74,94049725.76,737015.11
336106,4T2015,128383395.16,1552255.38,97452607.09,716613.09
336106,1T2016,133510495.46,1540012.51,101374205.91,674784.39
336106,2T2016,141850662.98,1461220.90,107188860.09,621765.02
336106,3T2016,149498529.73,1429718.08,111554065.60,567428.57
336106,4T2016,157839656.04,1423896.72,118990473.52,587353.41
336106,1T2017,166112780.10,1320466.73,122844180.52,541281.64
336106,2T2017,171617278.72,1225349.88,126742898.86,467762.29
336106,3T2017,176773777.51,1171077.01,135368499.00,453685.46
336106,4T2017,182152085.50,1179219.33,140769791.66,416741.63
336106,1T2018,186780740.03,1087574.44,143798613.88,459515.38
336106,2T2018,192971708.19,1045221.38,145075420.96,497751.91
336106,3T2018,197844693.38,998483.39,145529385.83,479011.05
336106,4T2018,173333582.86,67904955.41,125561629.03,60509646.28
336106,1T2019,168208307.80,86362598.43,124638597.14,76112312.29
336106,2T2019,166920410.36,104422877.87,125865153.52,92473811.66
336106,3T2019,161907238.75,122958124.59,123474185.76,109042864.56
336467,4T2013,9252091.13,0.00,6954482.61,0.00
336467,1T2014,9432662.92,0.00,8020946.49,0.00
336467,2T2014,9580063.01,0.00,8045498.50,0.00
336467,3T2014,9976627.41,0.00,8546671.21,0.00
336467,4T2014,10157644.48,0.00,8207212.16,0.00
336467,1T2015,10480307.46,0.00,7549566.88,0.00
336467,2T2015,10873989.02,0.00,7709096.67,0.00
336467,3T2015,11110328.72,0.00,8013647.92,0.00
336467,4T2015,11565837.02,0.00,8063589.03,0.00
336467,1T2016,12016419.36,0.00,9095608.24,0.00
336467,2T2016,12255304.59,0.00,9940573.80,0.00
336467,3T2016,12509765.95,0.00,10224182.65,0.00
336467,4T2016,12681929.88,0.00,10904029.90,0.00
336467,1T2017,12814812.45,0.00,10483311.80,0.00
336467,2T2017,13166435.62,0.00,10135990.20,0.00
336467,3T2017,13463461.18,0.00,10405182.53,0.00
336467,4T2017,13693364.42,0.00,10143190.17,0.00
336467,1T2018,13762307.10,0.00,9886935.42,0.00
336467,2T2018,13927611.55,0.00,9929048.30,0.00
336467,3T2018,13979415.91,0.00,9811101.49,0.00
336467,4T2018,9130554.83,0.00,5380565.76,4745388.67
336467,1T2019,7539761.80,0.00,4090674.73,4792734.87
336467,2T2019,5304523.65,69296.28,2382305.18,4814684.95
336467,3T2019,2747506.39,4995834.41,161383.12,9741523.08
336858,4T2013,27810934.42,578286.39,21854204.36,489688.97
336858,1T2014,29024091.00,550272.91,22304503.75,302277.42
336858,2T2014,30289862.61,497429.58,22267420.33,214422.30
336858,3T2014,31523604.21,558236.03,21867343.23,495182.59
336858,4T2014,32845447.34,413939.02,22919549.59,679234.99
336858,1T2015,34216558.61,435545.73,24606334.37,909647.88
336858,2T2015,35529550.55,457534.25,28064107.41,1057749.31
336858,3T2015,36713359.83,633692.53,30477405.18,901623.96
336858,4T2015,37694521.71,832974.23,32396955.73,842202.13
336858,1T2016,38738371.69,963859.50,34331805.19,787221.22
